Campaign_Performance_ID,Date_ID,Campaign_ID,Channel_ID,Geography_ID,Impressions,Clicks,Leads,Conversions,Spend,Revenue
21241,20250102,19,3,14,233249,6954,761,92,43141.74,363891.92
21242,20251225,19,4,9,32740,2245,532,58,3811.8,288112.72
21243,20250825,18,6,15,164173,1857,530,51,36964.19,103489.49
21244,20250203,9,5,15,218804,11723,1811,288,17937.73,288959.65
21245,20250617,8,6,26,188983,13464,1787,97,39625.53,248444.35
21246,20251224,18,5,22,33778,2380,123,11,12234.35,30709.68
21247,20250720,6,1,17,50909,2020,341,38,7805.18,163360.91
21248,20250617,15,1,8,135045,6988,913,75,33780.82,61539.58
21249,20250526,12,1,13,124405,2097,557,80,10234.69,168401.9
21250,20250908,17,1,19,123088,1337,249,65,45437.98,323651.03
21251,20250606,9,6,1,227028,4578,828,184,85212.6,919629.42
21252,20250828,1,5,25,191709,8990,619,83,50939.83,279882.34
21253,20250408,4,3,28,81989,1771,333,57,11308.27,129574.54
21254,20250113,13,5,21,186861,5867,1122,168,28028.05,726012.46
21255,20251024,17,3,25,14096,222,61,16,1826.2,23743.45
21256,20250711,11,4,6,104595,7488,1803,265,24233.45,1315651.42
21257,20250815,5,4,12,56697,3364,181,35,15804.33,170530.61
21258,20250401,3,2,21,203338,4008,489,124,42487.71,428321.66
21259,20250806,11,3,15,168870,7456,781,176,24871.3,656617.12
21260,20250129,1,2,6,183755,10138,1539,134,18161.84,180031.94
21261,20251004,19,5,22,228174,7384,1333,291,37155.96,406252.58
21262,20250708,8,4,16,93850,6188,1028,162,15126.75,803560.19
21263,20251020,16,3,24,116393,8595,1631,488,9482.32,1989834.62
21264,20250111,18,3,10,148197,7511,1947,407,48359.39,1072328.57
21265,20250726,17,6,19,72345,2942,506,108,14820.76,384208.56
21266,20250815,17,3,16,26404,563,132,28,10516.85,29766.18
21267,20250323,15,3,5,130263,2073,253,47,18252.09,44984.49
21268,20251004,18,3,23,126357,3127,715,192,10810.9,473001.51
21269,20250223,9,4,21,30226,1089,235,38,6154.96,37410.96
21270,20251218,2,6,10,115322,4004,807,226,21532.89,847563.0
21271,20251108,10,4,6,187389,2945,494,126,54052.37,115314.23
21272,20251006,17,5,22,11831,662,143,28,3313.82,41682.65
21273,20250905,2,1,26,154609,2318,180,28,36877.94,26885.48
21274,20250331,8,3,2,210084,13199,795,110,53401.68,501849.25
21275,20251105,2,5,3,49519,995,139,22,11490.19,26501.0
21276,20250327,2,6,1,40858,590,92,17,11572.87,56824.8
21277,20250423,9,2,7,101659,7009,397,37,15855.47,101608.0
21278,20250927,2,2,19,76169,2420,516,146,18739.37,388804.84
21279,20250303,8,3,25,124693,4249,1058,297,14087.6,1308603.47
21280,20250105,2,6,16,24935,1793,229,60,2334.55,221572.71
21281,20251015,1,3,25,32959,1978,221,12,9467.96,53536.54
21282,20250503,11,1,29,171474,7617,1423,184,42659.7,598909.38
21283,20250430,4,2,16,75315,5111,1133,250,27684.73,433833.1
21284,20250622,1,1,27,148604,9018,2241,515,46387.13,2128202.94
21285,20251105,11,2,9,16663,1094,111,27,5932.84,115485.53
21286,20250515,17,2,25,207864,2268,616,76,20180.88,75094.64
21287,20250829,1,5,24,167724,4109,998,286,46849.6,1270991.32
21288,20251213,19,5,13,110238,3828,380,49,22566.64,241004.42
21289,20250404,2,4,22,54536,1522,289,80,18601.38,322679.69
21290,20250924,4,5,21,73765,4211,1168,158,26754.92,375148.1
21291,20251021,4,6,14,180492,2221,236,62,28417.08,104992.53
21292,20251003,2,5,21,139355,4476,1001,111,54486.68,301577.06
21293,20250305,3,5,12,38700,1980,238,28,12713.78,97265.22
21294,20250423,15,2,24,220141,12597,1995,398,68741.14,796436.89
21295,20250227,3,1,4,54790,1041,160,28,7906.3,48456.52
21296,20251231,9,1,12,5230,272,33,9,872.26,12562.28
21297,20250406,18,6,14,33126,1372,98,12,7989.72,59624.56
21298,20250122,3,4,6,73423,4385,1248,219,11839.4,197279.9
21299,20251019,10,3,4,94059,1332,209,37,13525.78,85014.14
21300,20251019,14,5,29,18331,913,261,28,2296.78,62234.9
21301,20250420,4,5,13,109368,8161,822,81,31791.38,321262.62
21302,20250120,19,4,14,119826,4589,522,65,13429.75,122910.75
21303,20251204,2,6,29,247564,3917,559,84,87934.73,195811.93
21304,20251005,3,6,1,25999,1809,366,57,8791.18,181079.05
21305,20251121,4,1,15,192004,2102,189,27,22219.74,111241.21
21306,20250302,9,3,29,203777,2780,550,54,79420.93,100340.23
21307,20251119,13,5,30,224594,2634,311,33,62485.51,111145.26
21308,20250209,9,2,25,219198,5394,853,215,68997.2,891756.45
21309,20250117,10,6,9,40288,762,46,6,7637.6,5846.74
21310,20250314,11,3,23,31818,1429,131,28,3912.94,132186.09
21311,20250528,19,6,1,166908,9921,2432,689,50017.76,829068.16
21312,20250213,1,5,30,58031,3420,890,97,17444.11,152732.12
21313,20250730,11,6,17,192471,10359,2198,128,31135.14,308702.0
21314,20250213,13,6,25,132219,1834,232,58,43056.08,83979.86
21315,20250504,5,5,11,159399,3592,503,95,14191.85,473356.65
21316,20250307,4,5,1,147675,6851,1982,319,46855.07,728490.33
21317,20250129,8,1,15,107816,3492,819,151,22894.42,446914.71
21318,20250930,1,3,1,137227,8869,1535,336,51041.41,1145845.67
21319,20250123,7,5,4,152602,6501,1218,288,25618.54,1307509.99
21320,20250222,1,6,9,228202,10933,2803,526,40715.08,2169469.25
21321,20250328,18,4,9,241207,11428,1684,167,87384.12,721112.87
21322,20251102,16,4,6,108015,4034,989,141,19310.95,700015.35
21323,20250817,6,1,13,92247,1035,156,28,23583.98,35753.56
21324,20251015,12,5,13,88647,3122,599,116,10151.41,442940.24
21325,20250818,3,4,8,68238,690,120,13,7656.21,27324.33
21326,20251220,16,5,15,171881,11624,2620,256,41527.87,514950.8
21327,20250315,5,4,15,179045,10442,2136,146,44052.75,304440.37
21328,20250524,3,1,20,114361,3365,646,111,17368.59,349750.11
21329,20250624,18,1,25,115825,9150,686,140,21729.87,180005.71
21330,20250801,8,2,14,142839,9881,1417,380,17523.81,1202840.85
21331,20250803,11,1,16,188532,2129,292,63,71495.81,231067.73
21332,20251225,13,3,2,26437,274,57,8,7556.45,37998.84
21333,20250627,11,5,2,41263,565,162,19,10842.32,71560.09
21334,20251126,1,1,11,221666,14987,4393,312,59295.22,490256.14
21335,20250909,10,1,19,204135,14325,1072,79,55346.9,265693.97
21336,20250616,20,2,11,108978,6932,439,65,30286.42,253945.72
21337,20251101,9,5,23,12344,987,194,20,1730.81,81796.15
21338,20250708,8,3,19,17324,273,58,15,1398.65,57801.64
21339,20250417,12,4,16,100260,6895,1882,493,27918.49,965579.08
21340,20250129,3,2,5,84898,5338,428,85,11562.26,75688.0
21341,20250803,8,4,24,10454,421,40,5,3862.08,5100.33
21342,20250604,13,6,17,38863,2358,440,32,4712.87,119248.1
21343,20250424,17,5,7,134972,9133,2232,541,50406.43,1357887.86
21344,20251029,10,5,25,217579,10810,2832,185,28555.99,826770.27
21345,20250112,10,6,8,239083,2554,510,63,68932.13,302484.11
21346,20250421,16,2,22,95236,4441,1110,275,17313.66,672418.71
21347,20250313,1,2,15,75452,2248,447,119,13533.84,340012.24
21348,20250807,20,4,1,181204,9615,1683,471,44923.66,1497392.24
21349,20250911,18,3,5,8064,518,75,8,1748.92,7540.56
21350,20251110,20,6,21,229291,13011,1635,482,29758.67,1805669.43
21351,20251008,9,6,9,128285,6663,806,103,35631.75,249621.33
21352,20250325,7,1,22,77479,3258,239,18,19051.39,46032.4
21353,20251225,10,3,11,66031,4897,631,40,15194.96,102296.14
21354,20250314,6,1,4,32765,1973,180,16,7429.73,56698.45
21355,20250812,8,2,29,66123,4696,1120,156,14450.19,277771.9
21356,20250908,15,2,14,132724,5988,462,82,38120.94,80910.83
21357,20251115,9,2,29,144542,10004,620,46,26921.91,106008.96
21358,20250530,2,5,26,164339,3249,558,77,33445.03,263123.1
21359,20251021,12,6,23,92561,5303,1361,370,11935.05,818373.03
21360,20251107,17,5,11,6363,199,39,2,618.67,7242.02
21361,20250527,20,1,23,94340,5549,1199,259,8643.97,989874.1
21362,20250810,8,6,6,107224,6549,465,71,36436.08,300883.19
21363,20250227,15,1,3,20509,346,50,11,1844.92,41731.28
21364,20250526,9,2,11,42149,2075,233,34,14199.04,49856.23
21365,20251114,12,4,27,209403,12581,1424,154,76668.2,392542.74
21366,20250129,6,3,17,177566,3559,926,218,62044.93,250883.82
21367,20250628,6,6,21,123225,6874,1212,176,34753.79,824526.21
21368,20251202,8,6,18,52853,1429,131,17,14508.72,36005.16
21369,20250527,9,5,1,167029,5429,670,76,56744.71,170084.12
21370,20251216,9,6,25,154399,7774,443,123,35760.57,398815.62
21371,20250523,17,6,17,91903,1177,345,17,20096.58,62799.92
21372,20250221,12,6,28,186087,2576,427,82,57748.93,279378.78
21373,20250108,18,3,9,74507,3731,274,51,20163.08,105974.11
21374,20250501,17,6,9,13863,1041,235,32,4195.91,81103.11
21375,20250215,11,3,3,217827,4592,550,82,67069.79,221315.88
21376,20250804,1,3,18,10629,706,150,40,3960.85,72010.33
21377,20250420,3,4,29,139112,10308,2507,592,30093.3,2712571.35
21378,20250214,9,4,6,58837,1605,356,33,7629.33,50613.78
21379,20250608,4,6,25,131557,2931,181,20,19703.84,38160.33
21380,20251205,17,2,14,238975,9385,733,77,39980.24,338648.84
21381,20251227,13,1,2,190531,4349,540,44,26917.51,106669.36
21382,20250808,6,4,1,228809,14612,957,181,87326.02,839355.3
21383,20250924,8,5,21,219354,11262,715,138,42475.71,453894.73
21384,20250527,17,3,29,194213,6451,831,222,51554.37,913376.56
21385,20250719,15,6,8,105373,1426,206,11,29477.23,11580.86
21386,20250930,20,1,10,92243,5853,438,78,10756.07,371677.11
21387,20250204,19,6,3,198708,6987,1163,165,67659.2,185350.19
21388,20250512,13,6,1,145767,10936,2789,212,20421.19,950800.26
21389,20250911,7,3,27,16152,882,223,15,1304.91,64715.09
21390,20250111,17,3,26,92712,1547,417,88,13390.23,429290.96
21391,20251119,6,6,18,166879,7967,953,279,57446.56,782520.12
21392,20250924,18,6,8,202545,2316,536,63,38233.5,287996.97
21393,20250507,16,2,1,229844,2398,516,89,54766.41,294268.97
21394,20250616,14,5,15,242554,4016,929,257,66438.7,663744.19
21395,20250620,16,5,27,232913,3572,578,147,90774.42,455868.96
21396,20250806,17,5,28,61395,1399,73,20,24120.17,39175.04
21397,20250622,10,4,14,110516,3268,702,202,16148.41,948025.6
21398,20250520,14,2,11,212093,12601,3125,541,43993.64,2470381.57
21399,20250911,9,3,10,77955,4257,450,72,23215.95,291921.75
21400,20251014,8,6,5,61944,1903,310,73,19694.75,110531.08
21401,20251025,16,6,5,56904,3945,750,45,12732.03,179023.08
21402,20250321,5,1,23,223195,10238,2088,175,44951.25,191807.2
21403,20250227,11,5,15,195153,11770,3090,357,75683.09,1112474.16
21404,20250212,7,3,11,17087,238,65,13,6545.65,21082.43
21405,20250707,5,6,21,235823,5343,594,69,53777.09,239479.89
21406,20250621,8,6,4,19426,1084,299,17,3800.8,78779.82
21407,20250131,1,6,16,172775,12277,1228,121,68417.75,201959.22
21408,20250525,4,2,9,143562,10901,3005,636,46327.83,584586.78
21409,20250920,10,2,7,136530,4378,825,78,40067.97,118529.02
21410,20250901,8,2,6,52617,2486,661,89,7577.65,428891.72
21411,20250711,6,1,6,202713,2980,475,133,42034.54,202409.41
21412,20251017,11,4,30,187677,4117,857,217,55946.56,750246.58
21413,20250310,1,2,8,56869,3740,255,29,8464.8,98314.0
21414,20250201,1,3,9,92854,4158,897,186,16250.27,621214.43
21415,20250517,3,3,23,109435,7878,811,121,38728.22,515368.63
21416,20251209,18,4,24,57948,2714,653,56,6396.16,123019.91
21417,20250215,12,4,9,142783,5248,1069,130,31191.07,520833.93
21418,20250317,6,3,27,106161,1341,171,44,31795.29,147189.28
21419,20250213,12,2,10,206755,14960,1361,356,47361.46,1403371.99
21420,20250103,19,6,4,105979,3388,289,24,15766.44,41168.87
21421,20250612,20,5,13,242953,5438,1258,77,25185.46,163598.65
21422,20250831,14,6,24,174151,9201,1391,383,40129.61,1323969.12
21423,20250212,14,1,10,39997,2784,201,46,11870.77,99814.99
21424,20250318,13,4,21,163614,2790,334,70,21505.26,291199.43
21425,20250502,7,1,30,128402,2880,466,87,27313.73,301926.85
21426,20250420,11,4,22,143216,5617,1430,161,47160.37,758193.66
21427,20250713,17,1,19,123286,5511,601,149,13882.11,245463.79
21428,20250912,19,6,27,22774,594,167,26,7822.98,98393.38
21429,20250925,4,2,7,187785,12365,3382,344,51420.11,1143590.77
21430,20250331,10,3,23,190648,10963,2792,688,26880.12,1338633.11
21431,20250329,14,5,14,113132,6292,469,83,33523.57,129628.09
21432,20250719,7,5,12,137993,8394,860,62,48589.03,98046.98
21433,20250610,5,2,8,171065,12293,3072,882,64616.39,2717567.6
21434,20251009,18,1,2,8687,159,37,6,1393.94,21421.68
21435,20250705,15,4,28,226761,4774,704,167,87214.46,479943.55
21436,20250110,11,4,12,171570,4098,1174,91,14930.61,111690.84
21437,20250626,9,2,29,158505,11996,1322,304,24596.12,496005.01
21438,20250729,1,4,19,94855,3773,210,18,22720.43,36665.57
21439,20251227,16,4,19,77677,1059,261,22,18004.61,60827.03
21440,20251102,9,6,22,82732,5108,1531,192,8503.79,488968.1
21441,20250507,5,6,24,137412,7365,1594,241,34878.11,675716.32
21442,20250318,14,1,27,104732,2933,212,40,35374.32,199120.99
21443,20251206,1,2,28,104341,5360,610,162,31610.82,574681.57
21444,20250823,7,3,30,199017,9401,1768,337,39826.95,1601158.9
21445,20250501,7,3,27,117525,3687,647,130,32790.37,313459.79
21446,20250118,5,3,24,62962,1773,358,65,13194.21,84422.04
21447,20250927,19,1,3,186003,8814,1816,298,60640.13,863917.36
21448,20250201,11,1,30,125830,3556,312,49,38599.09,151627.17
21449,20250501,20,5,7,162848,11084,3212,451,54887.28,1809097.25
21450,20250902,2,3,10,53023,946,120,29,10326.17,125663.47
21451,20250917,19,2,14,240623,15626,4523,588,27116.15,829804.59
21452,20250824,7,3,5,20855,950,119,33,7756.29,149162.73
21453,20251207,18,6,22,241934,11113,2943,789,20002.9,1702586.57
21454,20251121,6,5,29,131093,6146,434,23,35763.74,89104.61
21455,20250605,3,3,17,21270,1542,400,50,8317.51,175492.85
21456,20250310,20,1,17,222063,15572,4647,246,49543.72,1003923.21
21457,20250812,16,2,17,204815,4905,314,47,71413.21,119319.35
21458,20250629,11,2,1,21200,538,111,13,2308.26,53554.63
21459,20250711,3,4,12,98963,5256,453,121,31611.96,133964.4
21460,20250822,3,4,4,193006,3588,320,28,35569.91,41644.36
21461,20250715,14,2,17,138372,8587,2466,161,24329.09,595926.76
21462,20250205,16,6,10,85708,2339,285,37,10208.19,155426.53
21463,20251008,17,4,30,175429,10054,2926,571,37816.35,2370082.9
21464,20250618,9,2,25,175401,3966,500,82,14961.2,407965.9
21465,20250731,2,4,16,36694,1953,514,143,7798.8,457643.28
21466,20251124,16,4,12,88906,4487,658,157,12506.27,301860.29
21467,20250807,1,3,14,58182,649,70,20,21542.23,52481.31
21468,20250820,19,2,11,86461,3618,556,43,21848.59,129219.93
21469,20250607,11,1,16,78495,3424,667,63,13124.65,93835.56
21470,20250726,3,6,20,122189,4977,1315,379,17629.18,1837428.47
21471,20251227,20,5,18,157916,8337,2051,214,21254.89,628824.15
21472,20251228,14,5,9,83149,6252,1507,258,24178.78,685516.85
21473,20251008,12,4,3,59066,1494,197,53,13839.1,100003.84
21474,20250420,9,3,4,102684,2958,235,43,16589.95,40813.81
21475,20250116,18,5,24,146110,5362,1154,270,39349.52,635756.98
21476,20250106,16,1,18,128281,2735,668,79,37982.03,350087.89
21477,20251105,17,3,22,179962,11048,913,76,63553.69,113613.97
21478,20250420,6,3,26,92669,6405,824,114,22072.44,536326.46
21479,20250720,3,6,29,221900,15516,4548,1320,78244.47,4865864.63
21480,20250712,6,2,30,103596,5356,1429,161,24770.04,562311.86
21481,20250310,10,4,5,103915,7084,1994,120,26954.69,323112.18
21482,20250202,18,5,25,94600,1948,456,86,9918.18,212402.16
21483,20250308,5,4,19,236757,6008,1388,129,79043.75,134665.71
21484,20250503,19,5,12,174344,2574,356,104,32531.94,315223.44
21485,20250221,19,4,20,94195,6687,994,73,27310.91,198145.52
21486,20250404,6,1,7,165732,5263,362,50,54830.07,90965.13
21487,20250221,2,2,8,78799,2087,421,56,7642.14,189565.58
21488,20250419,19,6,27,36391,2338,529,80,13035.67,258881.35
21489,20250410,18,1,7,220133,3251,677,66,79326.31,289507.87
21490,20250103,14,2,14,110555,6775,528,34,29802.8,129713.3
21491,20250602,12,1,18,135472,9484,2012,398,49571.02,1522303.97
21492,20251102,18,6,18,248066,3464,455,116,51248.58,101764.76
21493,20251221,14,6,9,127542,4961,657,127,24416.26,155368.7
21494,20250802,4,1,15,78195,979,85,25,30651.58,23814.13
21495,20250606,14,4,27,62136,3023,653,71,5994.17,216356.71
21496,20250801,18,1,26,52376,1895,449,37,10068.66,86610.44
21497,20251016,7,2,25,19358,741,210,53,5060.17,165436.97
21498,20251214,13,4,4,165686,13247,768,155,22426.37,758634.4
21499,20250108,4,4,29,144685,6299,1188,221,23950.01,730143.2
21500,20250823,8,1,12,194147,6975,1384,86,31609.03,85626.04
21501,20251007,13,1,24,64342,3574,362,91,13293.37,120658.74
21502,20251012,7,6,5,233558,11029,3298,470,72160.25,706236.09
21503,20251228,11,6,11,127038,10061,2726,247,27742.87,743616.93
21504,20251226,8,5,26,53547,796,199,10,7610.66,26881.05
21505,20250706,4,1,30,61177,1561,181,24,4963.9,47834.19
21506,20251031,20,2,19,173586,4339,1124,173,28437.46,217117.7
21507,20250531,16,4,1,246422,5863,575,133,62489.97,496848.37
21508,20251227,19,3,12,230746,10140,2833,396,48663.74,1743565.28
21509,20250620,18,5,19,82421,1323,394,33,16976.46,56100.89
21510,20250506,17,3,23,112930,5088,1111,241,11552.05,499129.57
21511,20250802,17,1,20,75229,2188,305,46,9934.25,207278.33
21512,20250908,7,1,21,216061,3546,700,104,73935.24,129837.65
21513,20251210,9,3,1,145573,10812,3143,831,16602.11,3947933.68
21514,20250218,16,1,5,60833,1020,296,47,16944.27,46169.28
21515,20250830,10,1,18,102054,5215,1229,231,9149.37,201932.12
21516,20251105,8,2,8,141206,7735,820,47,18164.8,128849.14
21517,20251103,9,5,16,86833,5365,599,172,11871.88,162887.68
21518,20251004,12,4,27,84965,4414,1313,251,13760.16,1029911.36
21519,20251116,20,2,29,173735,12245,2590,312,41648.08,318650.21
21520,20250218,7,6,25,75696,891,55,10,10037.51,41903.38
21521,20250819,17,6,13,143690,10514,1457,94,39980.66,381126.21
21522,20250511,11,1,28,133912,10232,2220,412,32846.87,1043157.21
21523,20250629,19,6,19,94484,3069,690,177,28120.64,696115.52
21524,20250219,4,1,23,235339,13513,3893,927,85464.75,4292947.26
21525,20250425,19,5,11,91072,7018,1196,104,10590.78,405811.12
21526,20250304,7,3,12,96517,1921,237,36,27065.04,80856.07
21527,20250717,4,5,3,9531,250,32,7,3373.14,12147.98
21528,20251019,10,2,14,146284,6448,1660,178,50269.75,295379.34
21529,20250221,14,5,10,60873,1612,220,65,16586.82,65308.87
21530,20250904,7,5,26,198642,2022,441,42,45051.07,131750.09
21531,20250828,8,5,26,59282,1575,455,114,8365.53,399718.31
21532,20250424,14,5,25,84083,4200,241,54,18796.62,203346.36
21533,20250421,17,2,20,138066,3696,887,149,49063.76,412634.17
21534,20251201,11,3,12,186410,7798,1766,151,19633.29,211328.57
21535,20250727,15,5,6,150144,10123,2650,186,53510.64,455249.32
21536,20250803,20,1,12,77005,4752,778,98,11833.84,277784.37
21537,20250312,3,4,21,199263,6253,1058,306,58519.64,276952.31
21538,20251123,17,2,4,41229,1649,491,41,4887.08,93252.89
21539,20250110,1,4,21,7477,193,52,5,2942.45,8524.29
21540,20250215,8,2,16,18724,535,109,25,5230.66,45012.63
21541,20250604,1,1,24,138751,6093,1054,107,29854.19,470495.07
21542,20250420,3,2,8,138575,5163,1538,257,44195.26,885688.93
21543,20250601,3,5,29,204255,8364,1665,252,50637.68,1063805.87
21544,20250511,5,5,10,196725,11359,2891,425,53781.65,1933856.68
21545,20250412,11,4,14,169007,11979,720,164,53671.16,677730.69
21546,20250222,16,4,21,84626,1726,413,118,26701.73,556349.25
21547,20251114,2,3,29,205078,14785,2707,183,51892.56,863269.26
21548,20250615,6,5,26,129944,1929,550,148,32539.69,205498.8
21549,20250416,6,5,25,86894,1830,205,41,9728.33,89209.17
21550,20251219,14,1,3,82681,2120,615,163,8019.4,352146.61
21551,20250113,11,6,28,20443,779,63,4,2506.13,19689.15
21552,20250831,7,1,19,174139,4918,546,27,22203.51,79225.85
21553,20250109,8,4,23,43579,1689,477,140,9378.48,473851.39
21554,20250514,13,5,14,7013,135,31,7,899.07,23990.83
21555,20251127,16,6,18,55458,1700,181,31,10724.81,50319.11
21556,20250820,8,3,8,76219,3582,669,181,18144.7,759864.33
21557,20250722,10,6,1,25038,723,48,11,9924.94,25412.75
21558,20250707,8,6,20,183685,5272,1452,249,63903.04,808492.46
21559,20250726,5,5,27,203686,7219,394,72,60466.6,240523.02
21560,20250914,7,4,9,14633,656,171,48,3661.74,218320.94
21561,20250504,3,1,29,180377,6795,1469,186,63681.74,325326.87
21562,20250726,20,5,15,128029,1464,84,14,45894.79,42388.69
21563,20250313,18,4,24,160966,2031,512,35,56623.3,115344.83
21564,20250216,11,3,28,196817,9307,2764,612,72957.39,2948728.75
21565,20250525,10,4,23,69558,733,137,37,20873.39,126480.78
21566,20250312,8,3,28,222651,10060,969,221,59648.55,908974.39
21567,20250409,19,3,3,182871,6074,1031,164,29287.83,745676.66
21568,20250724,11,4,27,159676,10297,1390,229,51526.78,379499.33
21569,20251004,13,4,11,170098,4304,413,110,19799.19,487461.19
21570,20250617,18,6,7,43572,1043,114,26,13357.67,74446.74
21571,20250106,4,1,6,169029,7797,512,50,15804.66,166421.62
21572,20251114,12,4,5,195567,4041,918,237,34454.22,377694.07
